timestamp_unix_s,timestamp_iso,lat_deg,lon_deg,abs_alt_m,rel_alt_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v
1772695948.9483714,2026-03-05T07:32:28.948371,47.397971,8.5461636,0.36000001430511475,-494.6390380859375,-0.0017073875060305,-0.004887960851192474,-9.726969718933105,0.00022094852465670556,-0.00032635091338306665,0.00021439588454086334,,
1772695949.05334,2026-03-05T07:32:29.053340,47.397971,8.5461636,0.36000001430511475,-494.6390380859375,0.0059054200537502766,-0.0004579650121740997,-9.72945785522461,-0.000678276817779988,-0.00016005134966690093,0.0006646777619607747,,
1772695949.1565733,2026-03-05T07:32:29.156573,47.397971,8.5461636,0.359000027179718,-494.6400146484375,-0.010623272508382797,-0.00300907576456666,-9.728081703186035,4.754025212605484e-05,0.0006768445018678904,-0.0007033359142951667,,
1772695949.2579887,2026-03-05T07:32:29.257989,47.397971,8.5461636,0.359000027179718,-494.6400146484375,-0.0006982575869187713,-0.002515106927603483,-9.730154037475586,0.00046884597395546734,0.00018316390924155712,0.0005346343386918306,,
1772695949.360351,2026-03-05T07:32:29.360351,47.397971,8.5461636,0.359000027179718,-494.6400146484375,-0.0006982575869187713,-0.002515106927603483,-9.730154037475586,0.00046884597395546734,0.00018316390924155712,0.0005346343386918306,,
1772695949.4629037,2026-03-05T07:32:29.462904,47.397971,8.5461636,0.359000027179718,-494.6400146484375,-0.007720844820141792,-0.004380655474960804,-9.723593711853027,-0.0005697037559002638,-0.0007471960852853954,-0.00016644978313706815,,
1772695949.563788,2026-03-05T07:32:29.563788,47.397971,8.5461636,0.3580000102519989,-494.6410217285156,-0.0029459332581609488,5.5697630159556866e-05,-9.729063987731934,0.0009043227764777839,-0.0001372926781186834,-0.000867517723236233,,
1772695949.671065,2026-03-05T07:32:29.671065,47.397971,8.5461636,0.3580000102519989,-494.6410217285156,-0.0029459332581609488,5.5697630159556866e-05,-9.729063987731934,0.0009043227764777839,-0.0001372926781186834,-0.000867517723236233,,
1772695949.7744358,2026-03-05T07:32:29.774436,47.397971,8.5461636,0.3580000102519989,-494.6410217285156,-0.0029459332581609488,5.5697630159556866e-05,-9.729063987731934,0.0009043227764777839,-0.0001372926781186834,-0.000867517723236233,,
1772695949.8773909,2026-03-05T07:32:29.877391,47.397971,8.5461636,0.3580000102519989,-494.6410217285156,0.0024575125426054,0.005225923378020525,-9.737160682678223,0.00022575282491743565,-0.00037610044819302857,-0.00022227750741876662,,
1772695949.979354,2026-03-05T07:32:29.979354,47.397971,8.5461636,0.3570000231266022,-494.64202880859375,-0.0034641206730157137,-0.0024193143472075462,-9.734399795532227,-0.00042599820881150663,-0.001069642137736082,-0.0009099382441490889,,
1772695950.086375,2026-03-05T07:32:30.086375,47.397971,8.5461636,0.3570000231266022,-494.64202880859375,-0.0034641206730157137,-0.0024193143472075462,-9.734399795532227,-0.00042599820881150663,-0.001069642137736082,-0.0009099382441490889,,
1772695950.1874182,2026-03-05T07:32:30.187418,47.397971,8.5461636,0.3570000231266022,-494.64202880859375,-0.0062347338534891605,-0.004245700780302286,-9.728986740112305,0.000542286376003176,-0.0002321121282875538,-0.00010512355947867036,,
1772695950.2887814,2026-03-05T07:32:30.288781,47.397971,8.5461636,0.3570000231266022,-494.64202880859375,-0.0028124975506216288,0.001776417251676321,-9.735613822937012,0.0008347468101419508,-0.00017606049368623644,-0.000230333287618123,,
1772695950.3966813,2026-03-05T07:32:30.396681,47.397971,8.5461636,0.3570000231266022,-494.64202880859375,0.001567557454109192,0.0032917940989136696,-9.726282119750977,-0.0003763946588151157,-0.0007610289612784982,6.693109753541648e-05,,
1772695950.4974668,2026-03-05T07:32:30.497467,47.397971,8.5461636,0.3570000231266022,-494.64202880859375,0.001567557454109192,0.0032917940989136696,-9.726282119750977,-0.0003763946588151157,-0.0007610289612784982,6.693109753541648e-05,,
